id	app_type_id	parent_skill_id	creator_id	skill_icon	skill_picture_url	title	description	created_date	updated_date	level_id	privacy	order	status	rand
2042	1	\N	1	159	skill_default.png	painter (visual arts)		2014-08-04 10:47:25	2015-10-31 11:43:00	1	0	1	0	0.433523809
1319	1	\N	1	67	skill_default.png	meeting deadlines		2014-05-18 23:52:31	2015-10-13 11:54:40	1	0	1	0	0.778141461
201839	2	\N	1	241	goal_default.png	Eat At the Dans Le Noir in New York		2014-07-25 09:10:13	2015-04-27 10:37:29	6	0	1	0	0.37810042
200914	2	\N	1	268	goal_default.png	Beat Chess Titans on at least level 7		2014-05-07 09:10:39	2015-11-06 02:23:34	6	0	1	0	0.191443056
746	1	\N	1	96	skill_default.png	specialist managers		2014-06-25 10:05:14	2015-05-24 13:11:17	1	0	1	0	0.20436083
430	1	\N	1	10	skill_default.png	work well with my hands		2014-04-15 22:53:20	2015-10-18 02:01:58	1	0	1	0	0.229497645
300660	3	\N	1	180	hobby_default.png	Collecting dried flowers		2014-07-08 22:27:42	2015-05-25 14:58:34	10	0	1	0	0.985431763
573	1	\N	1	249	skill_default.png	"confident: trusting, fully assured, belief, trust in yourself."		2014-04-19 00:57:01	2015-11-02 20:49:03	1	0	1	0	0.999877371
933	1	\N	1	239	skill_default.png	general repair skills (list all your areas of experience)		2014-08-27 07:12:52	2015-09-04 20:14:21	1	0	1	0	0.163808694
200348	2	\N	1	77	goal_default.png	Hike on a Glacier		2014-07-27 00:15:59	2015-10-10 20:12:37	6	0	1	0	0.045099997
201241	2	\N	1	1	goal_default.png	Lay on the Four Corners of 4 States At Once		2014-04-06 02:32:47	2015-09-03 17:25:26	6	0	1	0	0.905396655
202997	2	\N	1	246	goal_default.png	Learn Conversational Spanish		2014-02-18 11:24:00	2015-02-12 09:26:21	6	0	1	0	0.533909807
675	1	\N	1	268	skill_default.png	self-confident		2014-08-06 17:30:46	2015-05-31 21:50:24	1	0	1	0	0.441787792
300379	3	\N	1	258	hobby_default.png	Tole painting		2014-07-05 18:51:50	2015-09-04 13:40:57	10	0	1	0	0.425911002
36	1	\N	1	139	skill_default.png	lawn care		2014-12-14 16:57:30	2015-05-29 10:20:38	1	0	1	0	0.925633189
202008	2	\N	1	187	goal_default.png	Build an Online Business Services company		2014-07-17 23:26:53	2015-08-16 08:51:39	6	0	1	0	0.292919333
200659	2	\N	1	257	goal_default.png	Learn to play the violin		2014-04-18 10:04:13	2015-12-30 19:15:45	6	0	1	0	0.901740155
300892	3	\N	1	228	hobby_default.png	Snowmobile riding		2014-01-18 11:32:38	2015-03-25 02:10:19	10	0	1	0	0.478450605
202251	2	\N	1	189	goal_default.png	Achieve Six-Pack Abs		2014-03-09 15:20:01	2015-01-27 02:03:07	6	0	1	0	0.729633986
800123	8	\N	1	126	advice_default.png	"Don't compare, you will never be happy with your life. The grass is always greener."		2014-07-20 03:59:54	2015-07-30 12:39:36	13	0	1	0	0.243875111
200150	2	\N	1	15	goal_default.png	Donate My Hair to Locks of Love		2014-06-03 08:01:58	2015-12-12 05:14:47	6	0	1	0	0.825838469
190	1	\N	1	214	skill_default.png	vehicle painter		2014-06-28 00:00:52	2015-02-24 21:14:59	1	0	1	0	0.759730177
1700	1	\N	1	9	skill_default.png	math		2014-05-24 00:39:19	2015-07-04 13:02:38	1	0	1	0	0.107274308
17	1	\N	1	38	skill_default.png	organizational skills		2014-04-06 17:06:00	2015-08-14 03:45:56	1	0	1	0	0.248391897
1339	1	\N	1	46	skill_default.png	giving permanents and body waves		2014-04-10 03:53:51	2015-12-13 05:52:05	1	0	1	0	0.577674069
300995	3	\N	1	246	hobby_default.png	Collecting Currency		2014-01-19 12:18:00	2015-05-04 21:00:52	10	0	1	0	0.70310832
300382	3	\N	1	140	hobby_default.png	Painting (pastels)		2014-03-11 23:18:40	2015-02-10 08:32:21	10	0	1	0	0.502228865
477	1	\N	1	43	skill_default.png	hiking		2014-05-27 19:21:30	2015-01-25 20:40:16	1	0	1	0	0.685307658
201782	2	\N	1	95	goal_default.png	Learn How to Ride a Bike		2014-02-28 10:29:43	2015-03-01 05:51:48	6	0	1	0	0.575196655
201914	2	\N	1	248	goal_default.png	Build a Center for Child Development		2014-11-05 23:14:04	2015-07-20 08:51:39	6	0	1	0	0.618488556
300206	3	\N	1	189	hobby_default.png	Theatre		2014-11-26 07:07:41	2015-11-09 20:51:39	10	0	1	0	0.990661094
200999	2	\N	1	221	goal_default.png	Be invited to the Playboy Mansion		2014-10-13 20:21:42	2015-11-11 12:30:32	6	0	1	0	0.970566787
1028	1	\N	1	135	skill_default.png	radiation oncologist		2014-04-09 19:31:26	2015-09-08 18:59:11	1	0	1	0	0.421283106
1009	1	\N	1	154	skill_default.png	senior non-commissioned defence force member		2014-07-27 23:03:42	2015-01-10 06:10:39	1	0	1	0	0.642906006
200172	2	\N	1	68	goal_default.png	Walk on Hot Coals		2014-03-30 07:21:39	2015-10-20 11:18:49	6	0	1	0	0.898665875
1683	1	\N	1	120	skill_default.png	judge		2014-12-08 18:21:45	2015-03-06 00:16:25	1	0	1	0	0.664757483
104	1	\N	1	11	skill_default.png	retail buyer		2014-12-04 03:01:26	2015-07-21 17:47:28	1	0	1	0	0.451332149
1943	1	\N	1	135	skill_default.png	speech pathologist		2014-08-25 21:08:21	2015-12-29 01:24:14	1	0	1	0	0.104168768
960	1	\N	1	260	skill_default.png	creative		2014-05-10 13:49:44	2015-09-05 00:20:36	1	0	1	0	0.333163632
203104	2	\N	1	184	goal_default.png	Times Square in New York		2014-01-09 11:25:09	2015-02-14 10:57:04	6	0	1	0	0.285448042
800192	8	\N	1	118	advice_default.png	"Join a gym, lift the heaviest you can"		2014-06-03 21:48:23	2015-05-19 16:17:46	13	0	1	0	0.243875111
200778	2	\N	1	89	goal_default.png	Get in to Med School		2014-02-11 09:06:55	2015-02-18 22:19:29	6	0	1	0	0.620019695
1287	1	\N	1	2	skill_default.png	driving small trucks		2014-12-16 11:07:35	2015-07-30 05:35:57	1	0	1	0	0.436633737
200173	2	\N	1	187	goal_default.png	Exercise Until I Can't		2014-12-31 15:42:29	2015-01-28 23:16:57	6	0	1	0	0.787610948
200681	2	\N	1	171	goal_default.png	"Watch an Nba Game At Madison Square Garden, the Staples Center and the United Center"		2014-02-03 13:25:24	2015-11-19 13:53:20	6	0	1	0	0.820672838
201599	2	\N	1	10	goal_default.png	Get Plenty of Sleep	If you drive to work tired you might kill an innocent cyclist or pedestrian and their family will not appreciate it.	2014-10-25 14:16:48	2015-01-09 01:43:06	6	0	1	0	0.20426096
201915	2	\N	1	54	goal_default.png	Eat Iguana		2014-11-28 19:00:37	2015-01-24 08:17:57	6	0	1	0	0.196618886
203078	2	\N	1	228	goal_default.png	Refrain from eating Fast Food for a year.		2014-10-11 12:10:05	2015-04-30 18:15:16	6	0	1	0	0.526313814
201507	2	\N	1	96	goal_default.png	Eat a Meal Cooked By a Celebrity Chef		2014-08-31 14:29:37	2015-11-19 03:15:42	6	0	1	0	0.464944101
2022	1	\N	1	169	skill_default.png	apis		2014-09-29 02:50:12	2015-03-22 02:18:40	1	0	1	0	0.821176852
201708	2	\N	1	111	goal_default.png	Pose With the Leaning Tower of Pisa in Italy		2014-08-09 11:12:46	2015-03-21 05:17:05	6	0	1	0	0.261858506
201810	2	\N	1	27	goal_default.png	Sailing Trip		2014-10-02 01:32:18	2015-09-25 19:10:34	6	0	1	0	0.196488803
202077	2	\N	1	169	goal_default.png	Get a Lei in Hawaii		2014-05-27 02:41:43	2015-08-15 19:07:24	6	0	1	0	0.424457205
203069	2	\N	1	152	goal_default.png	Cook an Entire Meal From Another Culture		2014-09-14 23:17:05	2015-05-02 01:25:06	6	0	1	0	0.497931565
1282	1	\N	1	234	skill_default.png	dependable		2014-01-19 20:03:42	2015-09-07 20:17:05	1	0	1	0	0.988715811
800195	8	\N	1	109	advice_default.png	Pay your mortgages		2014-02-20 06:42:46	2015-03-07 18:19:26	13	0	1	0	0.243875111
201970	2	\N	1	70	goal_default.png	Become a Doctor		2014-06-23 06:28:57	2015-05-24 21:48:32	6	0	1	0	0.141973221
202683	2	\N	1	78	goal_default.png	Have a Friend in a Different Country		2014-01-09 05:23:00	2015-01-04 03:46:48	6	0	1	0	0.569604987
1349	1	\N	1	124	skill_default.png	adventurous		2014-09-01 00:44:56	2015-05-17 09:32:24	1	0	1	0	0.253292938
351	1	\N	1	61	skill_default.png	wall and floor tiler		2014-03-25 18:24:29	2015-01-04 08:28:02	1	0	1	0	0.049794498
201280	2	\N	1	99	goal_default.png	Climb the Haiku Stairs of Oahu in Hawaii		2014-08-17 21:54:52	2015-07-22 07:21:56	6	0	1	0	0.091365349
200956	2	\N	1	60	goal_default.png	Albuquerque in ternational Balloon Fiesta		2014-07-13 02:44:18	2015-01-03 09:48:40	6	0	1	0	0.84920811
200179	2	\N	1	162	goal_default.png	Perform infront of a stadium of people		2014-02-26 15:39:27	2015-12-14 04:45:42	6	0	1	0	0.204978252
200082	2	\N	1	212	goal_default.png	Learn to knit		2014-07-16 05:01:06	2015-03-15 18:47:23	6	0	1	0	0.892647241
852	1	\N	1	168	skill_default.png	herping		2014-08-04 11:56:41	2015-05-29 01:26:59	1	0	1	0	0.335154426
201222	2	\N	1	162	goal_default.png	Drive Across Canada in a Rv		2014-07-23 04:00:03	2015-12-14 04:47:08	6	0	1	0	0.799125415
200196	2	\N	1	211	goal_default.png	Create a Sports Car That Is Environmentally Friendly		2014-06-16 02:35:05	2015-04-18 04:37:12	6	0	1	0	0.983171263
202456	2	\N	1	221	goal_default.png	Celebrate Bastille Day in France		2014-02-06 23:02:50	2015-12-18 21:13:06	6	0	1	0	0.780855373
300241	3	\N	1	236	hobby_default.png	Drawing		2014-09-08 08:42:17	2015-07-19 07:55:29	10	0	1	0	0.682274736
1829	1	\N	1	157	skill_default.png	good-natured		2014-05-24 23:51:48	2015-03-05 19:47:43	1	0	1	0	0.925849141
202682	2	\N	1	24	goal_default.png	Say no		2014-06-27 10:32:44	2015-12-12 21:57:19	6	0	1	0	0.777597126
1323	1	\N	1	161	skill_default.png	servicing goods		2014-10-14 08:56:07	2015-11-04 10:35:28	1	0	1	0	0.644908465
200320	2	\N	1	31	goal_default.png	Go scuba diving		2014-02-12 08:12:55	2015-04-21 13:10:51	6	0	1	0	0.070914147
391	1	\N	1	88	skill_default.png	conscientious: good moral understanding of right and wrong.		2014-10-20 13:32:18	2015-09-25 11:11:46	1	0	1	0	0.035532476
300589	3	\N	1	182	hobby_default.png	Tae kwon do		2014-10-06 06:43:03	2015-03-13 22:27:42	10	0	1	0	0.123485323
200073	2	\N	1	10	goal_default.png	Be Handcuffed		2014-06-18 07:40:39	2015-06-19 06:10:13	6	0	1	0	0.251157444
800042	8	\N	1	113	advice_default.png	Have a pet.		2014-05-25 18:16:25	2015-11-10 19:58:57	13	0	1	0	0.243875111
300788	3	\N	1	16	hobby_default.png	Sketching		2014-09-30 12:23:20	2015-02-25 11:12:29	10	0	1	0	0.641642667
202334	2	\N	1	126	goal_default.png	Create a College Photo Album		2014-11-10 03:56:10	2015-10-18 15:36:00	6	0	1	0	0.225172612
202979	2	\N	1	51	goal_default.png	Be a vegetarian for a month.		2014-08-24 16:14:18	2015-06-30 08:01:24	6	0	1	0	0.788164819
200759	2	\N	1	233	goal_default.png	Perform a Magic Trick		2014-03-04 09:41:46	2015-09-09 18:40:45	6	0	1	0	0.773667985
202237	2	\N	1	113	goal_default.png	Create a Video & Upload It to the in ternet		2014-10-14 12:43:55	2015-01-04 15:07:55	6	0	1	0	0.981832003
201812	2	\N	1	253	goal_default.png	Public speaking internationally		2014-11-17 04:10:25	2015-11-17 02:29:37	6	0	1	0	0.158187648
203086	2	\N	1	42	goal_default.png	Hike Colden		2014-06-03 17:50:21	2015-03-17 15:20:53	6	0	1	0	0.539191257
120	1	\N	1	275	skill_default.png	interpreter		2014-10-15 04:11:51	2015-11-04 10:37:03	1	0	1	0	0.794576756
202485	2	\N	1	134	goal_default.png	Be in a Jacuzzi in the Snow		2014-03-12 20:45:27	2015-05-09 05:31:38	6	0	1	0	0.277070066
201459	2	\N	1	191	goal_default.png	Jelly Fish		2014-03-08 04:43:32	2015-07-12 17:42:26	6	0	1	0	0.485093732
201547	2	\N	1	232	goal_default.png	Attend a Fancy Dinner		2014-12-12 04:33:27	2015-04-22 13:50:53	6	0	1	0	0.028473443
201889	2	\N	1	258	goal_default.png	Find out my mom's biggest dream and help make it happen		2014-01-12 13:57:48	2015-06-20 12:18:00	6	0	1	0	0.05197644
201872	2	\N	1	135	goal_default.png	Go to an Oxygen Bar		2014-08-23 10:53:37	2015-10-01 20:03:24	6	0	1	0	0.265148037
202407	2	\N	1	187	goal_default.png	Become a Blood Donor		2014-07-26 01:03:04	2015-04-14 00:41:11	6	0	1	0	0.595897663
202525	2	\N	1	165	goal_default.png	Attend a Gay Wedding		2014-12-12 04:53:20	2015-03-19 01:48:26	6	0	1	0	0.316881117
200458	2	\N	1	86	goal_default.png	Take Jackson and Joshua to an Entire Mlb World Series		2014-01-21 09:08:21	2015-05-04 17:51:56	6	0	1	0	0.068007089
1512	1	\N	1	166	skill_default.png	contract administrator		2014-11-06 13:57:22	2015-05-27 20:57:24	1	0	1	0	0.344837555
200504	2	\N	1	130	goal_default.png	Attend a Crocodile Show		2014-02-16 07:23:05	2015-07-08 23:37:15	6	0	1	0	0.163999521
201808	2	\N	1	97	goal_default.png	Go Shopping in New York		2014-11-10 09:04:54	2015-08-24 23:42:26	6	0	1	0	0.827315608
200003	2	\N	1	91	goal_default.png	Eat Ice Cream Like a Kid		2014-12-20 14:58:25	2015-10-14 20:16:22	6	0	1	0	0.554530261
300762	3	\N	1	154	hobby_default.png	Working on cars		2014-03-02 04:16:19	2015-09-22 02:13:29	10	0	1	0	0.540760323
300157	3	\N	1	138	hobby_default.png	Bee keeping		2014-04-16 18:36:43	2015-05-18 22:45:42	10	0	1	0	0.303903428
1598	1	\N	1	84	skill_default.png	stenography		2014-07-31 20:35:31	2015-03-09 13:10:42	1	0	1	0	0.128449112
200050	2	\N	1	91	goal_default.png	Get 6-Pack Abs		2014-09-14 08:49:21	2015-05-27 14:40:51	6	0	1	0	0.560792165
568	1	\N	1	265	skill_default.png	program director (television or radio)		2014-12-05 01:39:56	2015-01-24 13:43:58	1	0	1	0	0.269767805
800058	8	\N	1	55	advice_default.png	"Always listen to the other person, you will learn something."		2014-10-11 02:52:13	2015-05-14 05:44:44	13	0	1	0	0.243875111
300084	3	\N	1	161	hobby_default.png	Explore asceticism		2014-10-01 09:18:43	2015-08-08 06:36:17	10	0	1	0	0.828530964
201638	2	\N	1	106	goal_default.png	Camp Under the Northern Lights		2014-11-11 05:38:41	2015-04-12 15:48:23	6	0	1	0	0.208890982
198	1	\N	1	8	skill_default.png	logical thinking		2014-06-03 16:20:56	2015-01-15 17:35:31	1	0	1	0	0.467375578
203050	2	\N	1	164	goal_default.png	Get Straight A's Next Semester		2014-01-26 03:02:27	2015-10-24 22:53:28	6	0	1	0	0.01432953
202356	2	\N	1	38	goal_default.png	Complete a Half Marathon		2014-07-21 13:52:28	2015-01-09 18:18:09	6	0	1	0	0.563591332
1353	1	\N	1	240	skill_default.png	reliability		2014-04-20 23:43:35	2015-04-01 04:05:40	1	0	1	0	0.549913905
202956	2	\N	1	113	goal_default.png	Climb Mt. Kilimanjaro		2014-05-06 06:19:00	2015-01-03 22:55:55	6	0	1	0	0.328763002
300940	3	\N	1	43	hobby_default.png	Gambling		2014-12-16 20:59:34	2015-04-03 11:23:34	10	0	1	0	0.452314688
201835	2	\N	1	204	goal_default.png	Have the Thriller Dance in My Repertoire		2014-08-08 23:34:13	2015-05-25 23:48:20	6	0	1	0	0.971296787
201642	2	\N	1	72	goal_default.png	Change the Oil Myself in My Car.		2014-01-29 09:53:34	2015-01-24 10:14:36	6	0	1	0	0.799543142
202451	2	\N	1	248	goal_default.png	Complete a 5k Run		2014-09-06 02:09:45	2015-05-07 08:27:01	6	0	1	0	0.621415284
202336	2	\N	1	142	goal_default.png	Read and think critically		2014-03-30 06:07:21	2015-06-14 21:09:13	6	0	1	0	0.258855805
1010	1	\N	1	13	skill_default.png	monetary exchange		2014-09-05 06:26:47	2015-11-30 08:53:31	1	0	1	0	0.072668807
957	1	\N	1	73	skill_default.png	medical laboratory scientist		2014-12-23 11:32:21	2015-07-26 01:52:11	1	0	1	0	0.657564754
200572	2	\N	1	181	goal_default.png	Make an animated video		2014-06-24 03:05:54	2015-11-11 18:37:35	6	0	1	0	0.048860489
1877	1	\N	1	180	skill_default.png	assemble or make things		2014-03-10 11:03:07	2015-06-05 16:45:42	1	0	1	0	0.872460707
200224	2	\N	1	164	goal_default.png	Clamming		2014-12-28 09:32:24	2015-12-20 20:08:44	6	0	1	0	0.46399168
1376	1	\N	1	239	skill_default.png	take corrective action		2014-05-30 11:13:47	2015-08-15 06:56:01	1	0	1	0	0.838406241
201954	2	\N	1	246	goal_default.png	Explore the Rock Islands Southern Lagoon in Palau		2014-03-06 15:42:37	2015-04-22 04:04:05	6	0	1	0	0.83563579
202895	2	\N	1	5	goal_default.png	Receive a Fan Letter		2014-06-21 13:07:24	2015-12-24 16:40:22	6	0	1	0	0.285170832
200240	2	\N	1	113	goal_default.png	Shear a Sheep 		2014-02-05 23:58:25	2015-11-08 23:51:22	6	0	1	0	0.197246733
300616	3	\N	1	131	hobby_default.png	Radio		2014-07-25 03:51:59	2015-04-19 04:19:03	10	0	1	0	0.355491343
203027	2	\N	1	232	goal_default.png	Become a Famous Business Women		2014-05-12 10:07:58	2015-03-17 08:07:09	6	0	1	0	0.512356082
1242	1	\N	1	203	skill_default.png	artistic		2014-11-11 12:54:52	2015-11-03 12:48:58	1	0	1	0	0.938415978
201753	2	\N	1	213	goal_default.png	Build a Five Year Plan		2014-12-02 05:59:25	2015-04-20 23:23:51	6	0	1	0	0.179901886
300191	3	\N	1	233	hobby_default.png	Crocheting		2014-12-13 18:15:16	2015-07-16 12:42:55	10	0	1	0	0.745314555
1286	1	\N	1	166	skill_default.png	cooking		2014-11-18 02:38:24	2015-03-02 14:42:43	1	0	1	0	0.441367402
473	1	\N	1	139	skill_default.png	assess and evaluate my own work		2014-10-15 10:22:31	2015-04-09 06:58:45	1	0	1	0	0.946708712
201818	2	\N	1	9	goal_default.png	Donate $1m Or More At One Time		2014-11-14 12:39:53	2015-07-22 01:55:47	6	0	1	0	0.092221122
201942	2	\N	1	42	goal_default.png	Climb a Water Tower		2014-02-21 23:41:51	2015-06-15 13:00:03	6	0	1	0	0.21803039
201671	2	\N	1	140	goal_default.png	Camp in a Yurt		2014-09-22 21:56:44	2015-09-23 15:27:56	6	0	1	0	0.397322415
201646	2	\N	1	105	goal_default.png	Attend a Japanese Tea Ceremony		2014-11-24 22:04:31	2015-10-14 06:07:29	6	0	1	0	0.07105248
419	1	\N	1	8	skill_default.png	hostess / maitre de		2014-11-05 14:13:47	2015-02-06 01:36:12	1	0	1	0	0.249263006
200646	2	\N	1	262	goal_default.png	Change My Story to What I Want My Life to Be		2014-05-21 12:16:42	2015-09-06 06:50:59	6	0	1	0	0.32830049
202554	2	\N	1	159	goal_default.png	Go to Nascar		2014-12-27 01:12:00	2015-03-27 14:35:23	6	0	1	0	0.556631741
1245	1	\N	1	72	skill_default.png	waiter		2014-05-21 13:01:29	2015-11-02 18:07:12	1	0	1	0	0.411881873
202050	2	\N	1	251	goal_default.png	Do the Worlds Highest Bungee Jump		2014-10-05 14:24:35	2015-06-21 01:38:04	6	0	1	0	0.768391721
200193	2	\N	1	25	goal_default.png	Argue without losing your cool		2014-04-07 10:29:25	2015-08-27 23:02:50	6	0	1	0	0.36076076
201791	2	\N	1	82	goal_default.png	Start Putting Money Away From Day 1.		2014-07-24 18:04:11	2015-07-11 07:40:57	6	0	1	0	0.919670865
439	1	\N	1	171	skill_default.png	medical radiation therapist		2014-01-07 10:45:16	2015-04-26 08:07:44	1	0	1	0	0.585006548
202994	2	\N	1	146	goal_default.png	Thomas Jefferson Memorial in Washington Dc		2014-02-21 05:16:05	2015-11-13 07:33:01	6	0	1	0	0.638445866
200848	2	\N	1	263	goal_default.png	Sleep in a Stable on a Haystack		2014-05-27 04:36:20	2015-11-23 05:55:06	6	0	1	0	0.598053326
300305	3	\N	1	122	hobby_default.png	Spending time with family/kids		2014-11-05 08:38:07	2015-11-04 10:57:13	10	0	1	0	0.266961405
202452	2	\N	1	140	goal_default.png	Drink only water as a beverage for a year		2014-05-12 07:50:10	2015-09-25 01:41:48	6	0	1	0	0.590956975
1601	1	\N	1	110	skill_default.png	decision making skills		2014-12-26 12:52:42	2015-11-30 20:35:31	1	0	1	0	0.414010784
907	1	\N	1	3	skill_default.png	honest		2014-11-29 03:50:07	2015-05-15 19:31:26	1	0	1	0	0.239154935
200942	2	\N	1	93	goal_default.png	Go Camping		2014-03-28 22:41:48	2015-05-29 20:41:51	6	0	1	0	0.190753898
300568	3	\N	1	98	hobby_default.png	Four wheeling		2014-10-03 16:19:03	2015-07-15 08:59:34	10	0	1	0	0.568864309
200428	2	\N	1	123	goal_default.png	Compete in Tough Mudder		2014-05-21 00:39:01	2015-06-21 14:48:12	6	0	1	0	0.362238947
202829	2	\N	1	196	goal_default.png	Build a Piece of Furniture		2014-03-31 06:48:14	2015-08-20 05:57:16	6	0	1	0	0.833833343
1016	1	\N	1	171	skill_default.png	xml		2014-05-05 15:19:26	2015-05-31 15:07:29	1	0	1	0	0.933739991
201757	2	\N	1	53	goal_default.png	Work on a Pottery Wheel		2014-07-03 05:15:22	2015-12-05 04:46:51	6	0	1	0	0.164028395
200115	2	\N	1	12	goal_default.png	Write and publish a book.		2014-03-02 17:54:58	2015-07-24 04:50:53	6	0	1	0	0.156145085
800012	8	\N	1	196	advice_default.png	"Don't buy a lot of stuff, only buy the stuff you really love."		2014-10-10 14:05:08	2015-12-18 17:51:22	13	0	1	0	0.243875111
201576	2	\N	1	6	goal_default.png	"Speak at a business, tech, leadership, or web conference."		2014-05-12 17:30:20	2015-05-07 14:00:14	6	0	1	0	0.942748044
1373	1	\N	1	266	skill_default.png	painstaking		2014-01-06 21:17:17	2015-03-22 15:03:27	1	0	1	0	0.546535435
300038	3	\N	1	141	hobby_default.png	Nordic skating		2014-10-20 09:54:43	2015-01-21 00:39:45	10	0	1	0	0.84513247
800036	8	\N	1	170	advice_default.png	Courage is a learned skill.		2014-02-13 04:07:41	2015-03-19 10:22:13	13	0	1	0	0.243875111
200358	2	\N	1	121	goal_default.png	Have someone buy a piece of artwork of mine		2014-08-29 07:52:54	2015-03-31 11:07:00	6	0	1	0	0.456795902
