 	parent_component_id	type_id	title	description	due	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
478	NULL	11	stone collecting		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
480	NULL	11	actuary		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
487	NULL	11	diplomacy skills		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
488	NULL	11	pathologist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
489	NULL	11	licensed club manager		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
495	NULL	11	intentive		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
497	NULL	11	lose weight		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
501	NULL	11	identify the need for data		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
502	NULL	11	friendship		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
504	NULL	11	assembly line work		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
505	NULL	11	Making a household budget		0000-00-00 00:00:00	7001	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
511	NULL	11	welding		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
512	NULL	11	travel attendants nec		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
513	NULL	11	registered nurse (medical)		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
516	NULL	11	geologist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
517	NULL	11	keeping records		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
524	NULL	11	weaving 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
525	NULL	11	"basic academic skills in reading, writing, and "		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
533	NULL	11	back to top		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
536	NULL	11	clothing trades worker		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
537	NULL	11	sewing 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
541	NULL	11	patents examiner		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
547	NULL	11	plan daily work or special events		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
550	NULL	11	taking personal responsibility		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
554	NULL	11	write short stories or articles		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
556	NULL	11	sheep farmer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
558	NULL	11	analyzing problems		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
559	NULL	11	print journalist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
560	NULL	11	prioritization skills		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
563	NULL	11	flexible		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
565	NULL	11	counsellors nec		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
568	NULL	11	conservative		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
571	NULL	11	registered nurse (surgical)		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
572	NULL	11	strong		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
573	NULL	11	comprehending ideas		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
574	NULL	11	modest		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
582	NULL	11	"careful: watchful, cautious, concerned for."		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
589	NULL	11	creative thinking skills 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
602	NULL	11	packing		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
604	NULL	11	energetic		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
606	NULL	11	leather goods maker		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
609	NULL	11	decision making skills		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
610	NULL	11	airsoft		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
614	NULL	11	transportation savvy		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
617	NULL	11	paint ball		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
619	NULL	11	monetary exchange		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
620	NULL	11	genealogy		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
622	NULL	11	clearing the table		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
625	NULL	11	Basic French conversational phrases		0000-00-00 00:00:00	7001	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	3	10002	1	0
627	NULL	11	meeting new people		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
628	NULL	11	making clothes		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
630	NULL	11	windows		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
633	NULL	11	make adjustments when needed		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
637	NULL	11	end a date politely without making promises		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
638	NULL	11	matlab		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
640	NULL	11	"consistent: constant to same principles, not changing."		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
644	NULL	11	suggest improvements		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
645	NULL	11	importance		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
648	NULL	11	restaurant skills		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
651	NULL	11	dog and horse racing official		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
652	NULL	11	car tune-up		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
658	NULL	11	enforcing rules and regulations		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
660	NULL	11	soldering		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
662	NULL	11	instructing others		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
669	NULL	11	"honest: not lying, cheating or stealing, sincere."		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
670	NULL	11	perl		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
672	NULL	11	child care centre manager		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
674	NULL	11	real estate agent		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
676	NULL	11	equestrianism		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
679	NULL	11	maintenance / repair skills		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
687	NULL	11	hair coloring		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
688	NULL	11	library technician		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
690	NULL	11	retail pharmacist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
694	NULL	11	calm		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
704	NULL	11	residential care officer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
706	NULL	11	warm		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
707	NULL	11	dancing		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
709	NULL	11	unaffected		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
714	NULL	11	metallurgist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
716	NULL	11	writing lesson plans		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
717	NULL	11	snowsport instructor		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
721	NULL	11	practical		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
722	NULL	11	electronics 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
724	NULL	11	physiotherapist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
731	NULL	11	model aircraft making and flying		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
732	NULL	11	drive a manual transmission vehicle		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
735	NULL	11	building associate		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
737	NULL	11	horse trainer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
738	NULL	11	trustworthy		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
742	NULL	11	inline skating		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
744	NULL	11	calculating data		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
746	NULL	11	setting work/committee skills		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
751	NULL	11	fitter-welder		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
752	NULL	11	police officer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
754	NULL	11	construct or repair		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
755	NULL	11	detail oriented		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
771	NULL	11	checking for accuracy		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
772	NULL	11	emotional		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
776	NULL	11	expressing ideas		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
783	NULL	11	peaceable		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
785	NULL	11	verbal communication		0000-00-00 00:00:00	7002	1	communication-3.jpg		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
786	NULL	11	displaying artistic ideas		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
790	NULL	11	maintaining accurate records		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
792	NULL	11	present material orally		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
793	NULL	11	intensive care specialist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
797	NULL	11	running meetings		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
798	NULL	11	architect		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
799	NULL	11	remove a stain		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
802	NULL	11	journalists and other writers nec		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
803	NULL	11	common sense		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
810	NULL	11	occupational health and safety adviser		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
813	NULL	11	conflict management		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
816	NULL	11	metal polisher		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
817	NULL	11	individualistic		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
821	NULL	11	attention to detail		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
822	NULL	11	happinness		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
824	NULL	11	troubleshooting		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
826	NULL	11	intellectual		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
828	NULL	11	post office manager		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
829	NULL	11	movie collecting		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
832	NULL	11	make decisions		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
835	NULL	11	handball		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
840	NULL	11	scalp treatment		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
841	NULL	11	video gaming		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
843	NULL	11	marine biologist		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
844	NULL	11	barrister		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
851	NULL	11	touch football		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
863	NULL	11	ethics		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
866	NULL	11	taekwondo		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
867	NULL	11	amiable: feeling and inspiring friendliness; lovable.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
869	NULL	11	rugby		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
872	NULL	11	conservator		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
875	NULL	11	take orders		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
887	NULL	11	email		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
888	NULL	11	donate at an organisation		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
892	NULL	11	eating		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
894	NULL	11	biomedical engineer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
899	NULL	11	aircraft spotting		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
903	NULL	11	quick		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
905	NULL	11	meeting new people 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
912	NULL	11	rehabilitation counsellor		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
918	NULL	11	artistic director		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
920	NULL	11	carpenter and joiner		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
921	NULL	11	cleaning rugs or carpets		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
926	NULL	11	maintaining records		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
932	NULL	11	cleaning		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
938	NULL	11	hunting		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
949	NULL	11	fire fighter		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
954	NULL	11	keep records		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
955	NULL	11	independent: ability to work on your own without being constantly supervised.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
965	NULL	11	poultry farmer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
968	NULL	11	empowering others		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
972	NULL	11	integrity		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
974	NULL	11	transport company manager		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
976	NULL	11	turf grower		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
978	NULL	11	human resources		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
984	NULL	11	adobe indesign		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
986	NULL	11	sensitive		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
987	NULL	11	defence force senior officer		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
989	NULL	11	entertaining people		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
991	NULL	11	assess and evaluate others' work		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
