id	parent_component_id	type_id	title	description	template_type_id	creator_id	component_picture_url	background_color_id	created_at	updated_at	level_id	privacy_id	order	status
182	NULL	3	"Become a Mother"		7002	1	default.png	0	"2014-08-23 03:11:00"	"2015-12-24 03:59:00"	0	10002	1	0
183	NULL	3	"Send Flowers to Myself"		7002	1	default.png	0	"2014-09-05 04:23:00"	"2015-12-24 01:23:00"	0	10002	1	0
184	NULL	2	"first aid"		7002	1	default.png	0	"2014-03-16 20:31:00"	"2015-12-23 23:08:00"	0	10002	1	0
185	NULL	3	"Have a Food Fight"		7002	1	default.png	0	"2014-05-02 08:26:00"	"2015-12-23 22:44:00"	0	10002	1	0
186	NULL	3	"Become a photographer"		7002	1	default.png	0	"2014-05-13 18:16:00"	"2015-12-23 22:18:00"	0	10002	1	0
187	NULL	3	"Learning / Education"		7002	1	default.png	0	"2014-02-16 19:21:00"	"2015-12-23 21:27:00"	0	10002	1	0
188	NULL	3	"Learn Something That Shakes Your Foundation."		7002	1	default.png	0	"2014-04-10 09:25:00"	"2015-12-23 17:43:00"	0	10002	1	0
189	NULL	4	Dodgeball		7002	1	default.png	0	"2014-02-26 07:54:00"	"2015-12-23 17:31:00"	0	10002	1	0
190	NULL	3	"Make a Rainbow Cake"		7002	1	default.png	0	"2014-01-07 01:23:00"	"2015-12-23 17:17:00"	0	10002	1	0
191	NULL	2	"civil engineer"		7002	1	default.png	0	"2014-10-08 00:59:00"	"2015-12-23 16:46:00"	0	10002	1	0
192	NULL	3	"Build a Giant Sand Castle"		7002	1	default.png	0	"2014-02-15 22:27:00"	"2015-12-23 16:41:00"	0	10002	1	0
193	NULL	9	"To stay healthy always, take the stairs"		7002	1	default.png	0	"2014-05-27 23:11:00"	"2015-12-23 15:17:00"	0	10002	1	0
194	NULL	3	"Attend a Harlem Globetrotters Game"		7002	1	default.png	0	"2014-11-14 16:03:00"	"2015-12-23 15:16:00"	0	10002	1	0
195	NULL	2	resourceful		7002	1	default.png	0	"2014-02-19 00:03:00"	"2015-12-23 13:39:00"	0	10002	1	0
196	NULL	3	"Ask Someone You Have Only Just Met Out on a Date"		7002	1	default.png	0	"2014-11-22 07:28:00"	"2015-12-23 11:44:00"	0	10002	1	0
197	NULL	4	"Salsa dancing"		7002	1	default.png	0	"2014-04-15 00:59:00"	"2015-12-23 09:41:00"	0	10002	10005	0
198	NULL	2	wise		7002	1	default.png	0	"2014-12-27 01:50:00"	"2015-12-23 08:36:00"	0	10002	1	0
199	NULL	2	"home maintenance"		7002	1	default.png	0	"2014-04-11 22:21:00"	"2015-12-23 06:14:00"	0	10002	1	0
200	NULL	4	"Vintage car"		7002	1	default.png	0	"2014-12-13 08:39:00"	"2015-12-23 04:44:00"	0	10002	1	0
201	NULL	3	"Collect Sand From 5 Countries"		7002	1	default.png	0	"2014-10-18 19:46:00"	"2015-12-23 04:05:00"	0	10002	1	0
202	NULL	2	aggressive		7002	1	default.png	0	"2014-08-05 06:27:00"	"2015-12-23 03:08:00"	0	10002	1	0
203	NULL	3	"Do the Red Paperclip Challenge"		7002	1	default.png	0	"2014-07-16 09:31:00"	"2015-12-23 01:56:00"	0	10002	1	0
204	NULL	4	"Bus spotting"		7002	1	default.png	0	"2014-05-16 18:04:00"	"2015-12-23 00:14:00"	0	10002	1	0
205	NULL	3	"Change My Name"		7002	1	default.png	0	"2014-03-08 19:33:00"	"2015-12-22 21:11:00"	0	10002	1	0
206	NULL	3	"Reduce Work Stress"		7002	1	default.png	0	"2014-04-15 02:46:00"	"2015-12-22 20:32:00"	0	10002	1	0
207	NULL	2	"Talent Management"		7001	1	default.png	0	"2014-02-17 13:13:15"	"2015-12-22 17:34:19"	3	10002	1	0
208	NULL	3	"Build a Bed"		7002	1	default.png	0	"2014-12-29 02:52:00"	"2015-12-22 17:29:00"	0	10002	1	0
209	NULL	2	"nurse practitioner"		7002	1	default.png	0	"2014-03-25 12:03:00"	"2015-12-22 17:16:00"	0	10002	1	0
210	NULL	3	"Make Enough Money to Support My Family"		7002	1	default.png	0	"2014-03-06 03:52:00"	"2015-12-22 16:16:00"	0	10002	1	0
211	NULL	3	"Explorer the Everglades in Florida"		7002	1	default.png	0	"2014-03-10 12:34:00"	"2015-12-22 13:28:00"	0	10002	1	0
212	NULL	3	"Learn to speak another language"		7002	1	default.png	0	"2014-09-26 01:50:00"	"2015-12-22 12:12:00"	0	10002	1	0
213	NULL	4	Autographs		7002	1	default.png	0	"2014-11-04 22:51:00"	"2015-12-22 11:53:00"	0	10002	1	0
214	NULL	4	"Smoking meat, fish"		7002	1	default.png	0	"2014-12-04 18:20:00"	"2015-12-22 11:45:00"	0	10002	1	0
215	NULL	3	"Completely Give Up Fast Food for a Month"		7002	1	default.png	0	"2014-06-15 22:06:00"	"2015-12-22 11:09:00"	0	10002	1	0
216	NULL	4	"Ballroom dancing"		7002	1	default.png	0	"2014-05-01 14:28:00"	"2015-12-22 10:24:00"	0	10002	1	0
217	NULL	4	Hunting/fishing		7002	1	default.png	0	"2014-12-19 00:58:00"	"2015-12-22 08:17:00"	0	10002	1	0
218	NULL	3	"Go Curling"		7002	1	default.png	0	"2014-05-08 19:50:00"	"2015-12-22 08:14:00"	0	10002	1	0
219	NULL	3	"Witness an Eclipse"		7002	1	default.png	0	"2014-07-04 10:34:00"	"2015-12-22 07:20:00"	0	10002	1	0
220	NULL	2	scheduling		7002	1	default.png	0	"2014-09-23 15:04:00"	"2015-12-22 05:10:00"	0	10002	1	0
221	NULL	3	"Hit the Archery Bulls-Eye"		7002	1	default.png	0	"2014-12-25 23:52:00"	"2015-12-22 04:02:00"	0	10002	1	0
222	NULL	3	"Ride an Elephant in Thailand"		7002	1	default.png	0	"2014-03-07 16:52:00"	"2015-12-22 03:50:00"	0	10002	1	0
223	NULL	4	"Figure skating"		7002	1	default.png	0	"2014-08-15 00:01:00"	"2015-12-22 02:51:00"	0	10002	1	0
224	NULL	3	"A Cirque Du Soleil Show"		7002	1	default.png	0	"2014-08-27 03:00:00"	"2015-12-22 02:24:00"	0	10002	1	0
225	NULL	3	"Be Blond for a Day"		7002	1	default.png	0	"2014-02-27 16:24:00"	"2015-12-22 01:39:00"	0	10002	1	0
226	NULL	2	"emergency service worker"		7002	1	default.png	0	"2014-12-10 20:15:00"	"2015-12-21 23:40:00"	0	10002	1	0
227	NULL	3	"Build a Doll House"		7002	1	default.png	0	"2014-05-21 04:44:00"	"2015-12-21 22:43:00"	0	10002	1	0
228	NULL	3	"Have a Dinner Party"		7002	1	default.png	0	"2014-04-19 19:36:00"	"2015-12-21 21:32:00"	0	10002	1	0
229	NULL	2	"registered nurse (critical care and emergency)"		7002	1	default.png	0	"2014-07-27 06:06:00"	"2015-12-21 21:30:00"	0	10002	1	0
230	NULL	3	"Go Zorbing"		7002	1	default.png	0	"2014-03-05 11:20:00"	"2015-12-21 18:32:00"	0	10002	1	0
231	NULL	3	"Take My Kids to the Nba All-Star Weekend Festivities and Attend the Game"		7002	1	default.png	0	"2014-06-24 02:55:00"	"2015-12-21 17:33:00"	0	10002	1	0
232	NULL	3	"Make a Tie Dye Shirt"		7002	1	default.png	0	"2014-01-15 08:20:00"	"2015-12-21 16:22:00"	0	10002	1	0
233	NULL	4	"Making dioramas"		7002	1	default.png	0	"2014-01-04 07:36:00"	"2015-12-21 10:21:00"	0	10002	1	0
234	NULL	3	"Become Fluent in Italian"		7002	1	default.png	0	"2014-10-15 13:10:00"	"2015-12-21 09:47:00"	0	10002	1	0
235	NULL	4	"Oil painting"		7002	1	default.png	0	"2014-04-08 12:13:00"	"2015-12-21 09:15:00"	0	10002	1	0
236	NULL	3	"Date My Wife Weekly for the Rest of Our Lives"		7002	1	default.png	0	"2014-05-21 05:58:00"	"2015-12-21 06:59:00"	0	10002	10001	0
237	NULL	2	"base jumping"		7002	1	default.png	0	"2014-10-14 23:36:00"	"2015-12-21 00:53:00"	0	10002	1	0
238	NULL	4	"Surf fishing"		7002	1	default.png	0	"2014-09-05 09:17:00"	"2015-12-20 23:13:00"	0	10002	1	0
239	NULL	2	physicist		7002	1	default.png	0	"2014-11-10 20:54:00"	"2015-12-20 15:36:00"	0	10002	1	0
240	NULL	2	"work with minimal supervision"		7002	1	default.png	0	"2014-12-14 15:53:00"	"2015-12-20 15:36:00"	0	10002	1	0
241	NULL	2	"compare, inspect, or record facts"		7002	1	default.png	0	"2014-02-09 06:20:00"	"2015-12-20 13:45:00"	0	10002	1	0
242	NULL	4	"Rockhounding, rock polishing"		7002	1	default.png	0	"2014-11-11 10:47:00"	"2015-12-20 12:28:00"	0	10002	1	0
243	NULL	3	"Become Fluent in Dutch"		7002	1	default.png	0	"2014-11-26 11:55:00"	"2015-12-20 12:19:00"	0	10002	1	0
244	NULL	3	Clamming		7002	1	default.png	0	"2014-12-28 01:32:00"	"2015-12-20 12:08:00"	0	10002	1	0
245	NULL	3	"Be Recognized As an Authority My Field"		7002	1	default.png	0	"2014-11-14 05:32:00"	"2015-12-20 11:09:00"	0	10002	1	0
246	NULL	3	"Go Spelunking in the Ape Caves"		7002	1	default.png	0	"2014-05-05 13:53:00"	"2015-12-20 10:31:00"	0	10002	1	0
247	NULL	9	"Find your passion and live it."		7002	1	default.png	0	"2014-05-28 21:56:00"	"2015-12-20 10:27:00"	0	10002	1	0
248	NULL	3	"Tour the Vatican"		7002	1	default.png	0	"2014-04-01 02:02:00"	"2015-12-20 09:52:00"	0	10002	1	0
249	NULL	3	"Attend an in ner Awakening Retreat"		7002	1	default.png	0	"2014-12-09 17:38:00"	"2015-12-20 08:49:00"	0	10002	1	0
250	NULL	2	"handle money in a businesslike"		7002	1	default.png	0	"2014-06-01 06:11:00"	"2015-12-20 06:08:00"	0	10002	1	0
251	NULL	2	"personal and career development skills "		7002	1	default.png	0	"2014-02-28 10:21:00"	"2015-12-20 03:56:00"	0	10002	1	0
252	NULL	3	"Go for Walk in Central Park"		7002	1	default.png	0	"2014-03-20 09:38:00"	"2015-12-20 01:21:00"	0	10002	1	0
253	NULL	2	"sweeping the floor"		7002	1	default.png	0	"2014-05-09 06:14:00"	"2015-12-20 00:54:00"	0	10002	1	0
254	NULL	3	"Eat Fondue"		7002	1	default.png	0	"2014-08-22 05:50:00"	"2015-12-19 22:15:00"	0	10002	1	0
255	NULL	3	"Mardi Gras in New Orleans"		7002	1	default.png	0	"2014-08-06 08:59:00"	"2015-12-19 20:27:00"	0	10002	1	0
256	NULL	2	supportive		7002	1	default.png	0	"2014-08-09 14:32:00"	"2015-12-19 20:04:00"	0	10002	1	0
257	NULL	2	cheerful		7002	1	default.png	0	"2014-09-09 11:13:00"	"2015-12-19 19:38:00"	0	10002	1	0
258	NULL	3	"Have a Library With a Rolling Ladder"		7002	1	default.png	0	"2014-09-29 03:56:00"	"2015-12-19 19:10:00"	0	10002	1	0
259	NULL	4	"Diving / snorkeling"		7002	1	default.png	0	"2014-11-13 21:10:00"	"2015-12-19 18:44:00"	0	10002	1	0
260	NULL	2	"organize and manage projects"		7002	1	default.png	0	"2014-11-24 20:48:00"	"2015-12-19 18:36:00"	0	10002	1	0
261	NULL	2	sympathetic		7002	1	default.png	0	"2014-02-03 06:01:00"	"2015-12-19 14:14:00"	0	10002	1	0
262	NULL	3	"Blow Smoke in to a Bubble"		7002	1	default.png	0	"2014-08-17 17:23:00"	"2015-12-19 14:08:00"	0	10002	1	0
263	NULL	3	"Live debt free"		7002	1	default.png	0	"2014-05-14 11:50:00"	"2015-12-19 12:36:00"	0	10002	1	0
264	NULL	2	hydrographer		7002	1	default.png	0	"2014-11-08 18:18:00"	"2015-12-19 12:22:00"	0	10002	1	0
265	NULL	2	"obstetrician and gynaecologist"		7002	1	default.png	0	"2014-08-16 21:30:00"	"2015-12-19 11:03:00"	0	10002	1	0
266	NULL	9	"Read biographies, it is like having access to the best mentors in history."		7002	1	default.png	0	"2014-08-31 09:19:00"	"2015-12-19 09:29:00"	0	10002	1	0
267	NULL	3	"Grand Central Station in New York"		7002	1	default.png	0	"2014-11-29 17:27:00"	"2015-12-19 08:32:00"	0	10002	1	0
268	NULL	2	"pysanky "		7002	1	default.png	0	"2014-02-02 01:08:00"	"2015-12-19 06:24:00"	0	10002	1	0
269	NULL	3	"Have a Penpal for At Least Six Months."		7002	1	default.png	0	"2014-01-29 12:58:00"	"2015-12-19 05:18:00"	0	10002	1	0
270	NULL	3	"Go to a Vodka Lounge"		7002	1	default.png	0	"2014-06-26 11:20:00"	"2015-12-19 04:53:00"	0	10002	1	0
271	NULL	2	anaesthetist		7002	1	default.png	0	"2014-11-18 17:57:00"	"2015-12-19 03:01:00"	0	10002	1	0
272	NULL	3	"Dive in a Submarine"		7002	1	default.png	0	"2014-07-31 19:50:00"	"2015-12-18 21:23:00"	0	10002	1	0
273	NULL	2	"update your skills"		7002	1	default.png	0	"2014-10-07 08:55:00"	"2015-12-18 20:11:00"	0	10002	1	0
274	NULL	3	"Learn a New Word From an Unknown Language Every Day for 30 Days"		7002	1	default.png	0	"2014-02-03 13:57:00"	"2015-12-18 18:39:00"	0	10002	1	0
275	NULL	3	"Attend a Pig Roast"		7002	1	default.png	0	"2014-04-01 05:10:00"	"2015-12-18 18:32:00"	0	10002	1	0
276	NULL	2	"sound technician"		7002	1	default.png	0	"2014-06-09 12:26:00"	"2015-12-18 17:49:00"	0	10002	1	0
277	NULL	3	"Celebrate Bastille Day in France"		7002	1	default.png	0	"2014-02-06 15:02:00"	"2015-12-18 13:13:00"	0	10002	1	0
278	NULL	3	"Become a Freelance Writer"		7002	1	default.png	0	"2014-10-29 14:32:00"	"2015-12-18 12:44:00"	0	10002	1	0
279	NULL	2	"plastic and reconstructive surgeon"		7002	1	default.png	0	"2014-06-06 15:37:00"	"2015-12-18 12:22:00"	0	10002	1	0
280	NULL	4	"Floral arrangements"		7002	1	default.png	0	"2014-05-01 20:27:00"	"2015-12-18 11:57:00"	0	10002	1	0
281	NULL	4	"Collecting Rocks & Minerals"		7002	1	default.png	0	"2014-06-12 23:33:00"	"2015-12-18 11:38:00"	0	10002	1	0
282	NULL	2	"caf  or restaurant manager"		7002	1	default.png	0	"2014-08-29 19:54:00"	"2015-12-18 11:11:00"	0	10002	1	0
283	NULL	3	"Watch the Imdb Top 250 Movies"		7002	1	default.png	0	"2014-09-02 22:50:00"	"2015-12-18 10:42:00"	0	10002	1	0
284	NULL	4	Marbles		7002	1	default.png	0	"2014-12-02 18:55:00"	"2015-12-18 10:03:00"	0	10002	1	0
285	NULL	9	"Don't buy a lot of stuff, only buy the stuff you really love."		7002	1	default.png	0	"2014-10-10 07:05:00"	"2015-12-18 09:51:00"	0	10002	1	0
286	NULL	4	Fencing		7002	1	default.png	0	"2014-05-29 01:17:00"	"2015-12-18 08:25:00"	0	10002	1	0
287	NULL	3	"Visit the 7 Continents"		7002	1	default.png	0	"2014-05-01 18:50:00"	"2015-12-18 07:04:00"	0	10002	1	0
288	NULL	3	"Helicopter Ride to the Grand Canyon"		7002	1	default.png	0	"2014-09-16 16:19:00"	"2015-12-18 04:08:00"	0	10002	1	0
289	NULL	2	"follow instructions"		7002	1	default.png	0	"2014-02-18 14:48:00"	"2015-12-17 21:36:00"	0	10002	1	0
290	NULL	2	"make a good first impression"		7002	1	default.png	0	"2014-06-04 14:27:00"	"2015-12-17 17:46:00"	0	10002	1	0
291	NULL	2	"drama teacher (private tuition)"		7002	1	default.png	0	"2014-10-15 12:58:00"	"2015-12-17 16:44:00"	0	10002	1	0
292	NULL	2	"shooting sport"		7002	1	default.png	0	"2014-05-07 23:05:00"	"2015-12-17 16:06:00"	0	10002	1	0
293	NULL	2	"metal casting trades worker"		7002	1	default.png	0	"2014-08-25 06:52:00"	"2015-12-17 14:50:00"	0	10002	1	0
294	NULL	3	"Donate Every Christmas to a Community Group"		7002	1	default.png	0	"2014-06-01 20:00:00"	"2015-12-17 11:17:00"	0	10002	1	0
295	NULL	3	"Learn to sword fight"		7002	1	default.png	0	"2014-12-21 18:35:00"	"2015-12-17 10:48:00"	0	10002	1	0
296	NULL	4	Calligraphy		7002	1	default.png	0	"2014-04-02 03:32:00"	"2015-12-17 10:16:00"	0	10002	1	0
297	NULL	3	"Own a Food Cart"		7002	1	default.png	0	"2014-03-10 22:56:00"	"2015-12-17 09:09:00"	0	10002	1	0
298	NULL	2	positivity		7002	1	default.png	0	"2014-03-11 02:32:00"	"2015-12-17 08:31:00"	0	10002	1	0
299	NULL	3	"Calm an Extremely Angry Person"		7002	1	default.png	0	"2014-03-06 14:44:00"	"2015-12-17 03:12:00"	0	10002	1	0
300	NULL	3	"Pay for a New Car With Cash"		7002	1	default.png	0	"2014-11-10 19:54:00"	"2015-12-16 23:56:00"	0	10002	1	0
301	NULL	4	"Fly fishing"		7002	1	default.png	0	"2014-01-17 23:08:00"	"2015-12-16 21:15:00"	0	10002	1	0
302	NULL	2	carpenter		7002	1	default.png	0	"2014-02-24 04:27:00"	"2015-12-16 20:54:00"	0	10002	1	0
303	NULL	2	"detect a lie"		7002	1	default.png	0	"2014-04-27 09:13:00"	"2015-12-16 19:30:00"	0	10002	1	0
304	NULL	3	"Earn 1,000,000 Travel Miles"		7002	1	default.png	0	"2014-09-12 10:00:00"	"2015-12-16 18:35:00"	0	10002	1	0
305	NULL	3	"Collect Autographs From All My Favorite People"		7002	1	default.png	0	"2014-04-06 01:42:00"	"2015-12-16 18:06:00"	0	10002	1	0
306	NULL	4	Swimming		7002	1	default.png	0	"2014-12-05 16:44:00"	"2015-12-16 16:46:00"	0	10002	1	0
307	NULL	4	"Learn how to program"		7002	1	default.png	0	"2014-04-29 07:53:00"	"2015-12-16 16:05:00"	0	10002	10001	0
308	NULL	3	"Parenting Goals"		7002	1	default.png	0	"2014-08-26 14:28:00"	"2015-12-16 15:34:00"	0	10002	1	0
309	NULL	3	"Drink Moonshine"		7002	1	default.png	0	"2014-07-20 06:12:00"	"2015-12-16 15:09:00"	0	10002	1	0
310	NULL	3	"Actually Read the Required Texts"		7002	1	default.png	0	"2014-03-03 14:34:00"	"2015-12-16 15:06:00"	0	10002	1	0
311	NULL	3	"Go for a Specific Award."		7002	1	default.png	0	"2014-03-12 16:50:00"	"2015-12-16 14:40:00"	0	10002	1	0
312	NULL	3	"Go Horseback Riding on the Beach"		7002	1	default.png	0	"2014-09-04 19:16:00"	"2015-12-16 13:20:00"	0	10002	1	0
313	NULL	3	"Make a Gingerbread House"		7002	1	default.png	0	"2014-03-26 15:39:00"	"2015-12-16 13:11:00"	0	10002	1	0
314	NULL	3	"Go Camping and Watch the Moonlight"		7002	1	default.png	0	"2014-06-24 06:37:00"	"2015-12-16 12:54:00"	0	10002	1	0
315	NULL	4	"Instruments you could learn to play"		7002	1	default.png	0	"2014-03-02 21:46:00"	"2015-12-16 10:41:00"	0	10002	1	0
316	NULL	3	"Master a Video Game"		7002	1	default.png	0	"2014-10-01 22:12:00"	"2015-12-16 10:22:00"	0	10002	1	0
317	NULL	3	"Getting Love Form Others"		7002	1	default.png	0	"2014-04-06 20:39:00"	"2015-12-16 08:05:00"	0	10002	1	0
318	NULL	3	"Dance an Argentine Tango"		7002	1	default.png	0	"2014-03-06 17:04:00"	"2015-12-16 07:25:00"	0	10002	1	0
319	NULL	2	"registered nurse (medical practice)"		7002	1	default.png	0	"2014-11-21 01:30:00"	"2015-12-16 07:18:00"	0	10002	1	0
320	NULL	3	"Create Commercials, Ads, Etc for a Company. "		7002	1	default.png	0	"2014-11-25 12:18:00"	"2015-12-16 07:10:00"	0	10002	1	0
321	NULL	2	typing		7002	1	default.png	0	"2014-07-11 05:51:00"	"2015-12-16 06:05:00"	0	10002	1	0
322	NULL	3	"Get a Brazilian Wax"		7002	1	default.png	0	"2014-02-15 12:45:00"	"2015-12-16 05:41:00"	0	10002	1	0
323	NULL	2	"shampooing hair"		7002	1	default.png	0	"2014-10-22 15:42:00"	"2015-12-16 03:35:00"	0	10002	1	0
324	NULL	2	jeweller		7002	1	default.png	0	"2014-04-23 10:52:00"	"2015-12-16 02:32:00"	0	10002	1	0
325	NULL	4	"Rock and mountain climbing"		7002	1	default.png	0	"2014-11-28 11:15:00"	"2015-12-16 02:25:00"	0	10002	1	0
326	NULL	3	"Get a Strike in Bowling"		7002	1	default.png	0	"2014-11-05 15:02:00"	"2015-12-16 01:46:00"	0	10002	1	0
327	NULL	2	"coping with deadlines"		7002	1	default.png	0	"2014-07-05 19:32:00"	"2015-12-15 23:00:00"	0	10002	1	0
328	NULL	3	"Attend a Charity Ball"		7002	1	default.png	0	"2014-02-11 10:56:00"	"2015-12-15 21:47:00"	0	10002	1	0
329	NULL	3	"Being a Good Family Member"	"Being a good parent (teaching, transmitting values); being emotionally close to my children; having a stable, secure family life (with my spouse or children, or both); having a good marriage"	7002	1	default.png	0	"2014-11-13 02:26:00"	"2015-12-15 19:43:00"	0	10002	1	0
330	NULL	4	"Making dollhouses"		7002	1	default.png	0	"2014-04-24 06:00:00"	"2015-12-15 17:15:00"	0	10002	1	0
331	NULL	2	"urban exploration"		7002	1	default.png	0	"2014-08-08 23:29:00"	"2015-12-15 16:43:00"	0	10002	1	0
332	NULL	2	"sales representative (industrial products)"		7002	1	default.png	0	"2014-07-29 20:13:00"	"2015-12-15 13:47:00"	0	10002	1	0
333	NULL	2	"plan ahead"		7002	1	default.png	0	"2014-12-16 16:08:00"	"2015-12-15 10:37:00"	0	10002	1	0
334	NULL	4	"Learning a language"		7002	1	default.png	0	"2014-03-26 21:56:00"	"2015-12-15 06:55:00"	0	10002	1	0
335	NULL	3	"Eat Fire"		7002	1	default.png	0	"2014-03-14 01:08:00"	"2015-12-15 06:02:00"	0	10002	1	0
336	NULL	3	"Go to a Spa."		7002	1	default.png	0	"2014-10-11 07:34:00"	"2015-12-15 04:26:00"	0	10002	1	0
337	NULL	2	"be a good listener"		7002	1	default.png	0	"2014-09-26 07:35:00"	"2015-12-14 23:08:00"	0	10002	1	0
338	NULL	2	surveyor		7002	1	default.png	0	"2014-06-14 23:51:00"	"2015-12-14 20:44:00"	0	10002	1	0
339	NULL	3	"Take Jaicey to the Us Open in New York"		7002	1	default.png	0	"2014-11-08 12:06:00"	"2015-12-14 20:07:00"	0	10002	1	0
340	NULL	2	"sales ability"		7002	1	default.png	0	"2014-06-21 22:49:00"	"2015-12-14 18:53:00"	0	10002	1	0
341	NULL	3	"Being Organized & Efficient"		7002	1	default.png	0	"2014-02-07 00:41:00"	"2015-12-14 18:00:00"	0	10002	1	0
342	NULL	2	"electorate officer"		7002	1	default.png	0	"2014-09-01 18:21:00"	"2015-12-14 17:37:00"	0	10002	1	0
343	NULL	3	"Eat Bull Testicles"		7002	1	default.png	0	"2014-01-22 11:39:00"	"2015-12-14 16:12:00"	0	10002	1	0
344	NULL	2	"critical thinking skills"		7002	1	default.png	0	"2014-12-05 03:30:00"	"2015-12-14 16:01:00"	0	10002	1	0
345	NULL	4	Knives		7002	1	default.png	0	"2014-10-29 05:39:00"	"2015-12-14 14:30:00"	0	10002	1	0
346	NULL	3	"Dance With Ellen Degeneres"		7002	1	default.png	0	"2014-11-13 10:53:00"	"2015-12-14 14:25:00"	0	10002	1	0
347	NULL	4	"Sculpture (soap)"		7002	1	default.png	0	"2014-11-16 09:09:00"	"2015-12-14 14:09:00"	0	10002	1	0
348	NULL	4	"Coin collecting"		7002	1	default.png	0	"2014-04-08 10:01:00"	"2015-12-14 08:59:00"	0	10002	1	0
349	NULL	3	"Attend a Paint Party"		7002	1	default.png	0	"2014-02-26 22:01:00"	"2015-12-14 05:55:00"	0	10002	1	0
350	NULL	3	"Swim With a School of Fish"		7002	1	default.png	0	"2014-04-24 17:49:00"	"2015-12-14 05:49:00"	0	10002	1	0
351	NULL	2	"company secretary"		7002	1	default.png	0	"2014-09-10 22:35:00"	"2015-12-14 03:23:00"	0	10002	1	0
352	NULL	2	"painting trades worker"		7002	1	default.png	0	"2014-08-21 03:06:00"	"2015-12-14 02:31:00"	0	10002	1	0
353	NULL	3	"Fulfilling Social Values"	"Promoting a world at peace; promoting equality; promoting justice and fairness; being committed to a cause (e.g., environment, anti crime, anti drugs)"	7002	1	default.png	0	"2014-02-09 02:08:00"	"2015-12-14 02:22:00"	0	10002	1	0
354	NULL	2	"sorting, delivering mail"		7002	1	default.png	0	"2014-11-20 21:07:00"	"2015-12-14 02:05:00"	0	10002	1	0
355	NULL	2	"surveying or spatial science technician"		7002	1	default.png	0	"2014-07-05 18:26:00"	"2015-12-14 01:27:00"	0	10002	1	0
356	NULL	3	"Take My Son to a Baseball Game At Principal Park"		7002	1	default.png	0	"2014-08-16 00:11:00"	"2015-12-14 00:15:00"	0	10002	1	0
357	NULL	3	"Swim With Whale Sharks in Mexico"		7002	1	default.png	0	"2014-07-30 10:46:00"	"2015-12-13 23:54:00"	0	10002	1	0
